User,Date,post_text,quotedPost_text,Reply_count,Repost_count,Like_count,View_count
@olieverra,2026-01-08-08:25:37,"Gotong royong tidak lekang oleh waktu – kini semangat tersebut dihidupkan kembali melalui Program Makan Bergizi Gratis (MBG)! Program ini menjadi bukti nyata bahwa nilai-nilai kekeluargaan dan saling membantu di Indonesia tetap kuat dan relevan di era modern.
 #SupportProgramMBG#SupportProgramMBG ",,0,0,0,19
@KoramilSedayu,2026-01-08-08:25:35,"Anggota Koramil 02/Sedayu Sertu Firmansyah dan Serda Mulyadi Menghadiri Undangan Dalam Rangka Sosialisasi Program makan Bergizi Gratis Dengan Sasaran B3 Balita,Ibu Menyusui, dan Ibu Hamil Bertempat Di Joglo Resodinomo Balecatur Gamping Sleman.",,0,0,0,15
@BertaniKodok,2026-01-08-08:25:06,Anak-anak yang sehat hari ini adalah harapan cerah bagi masa depan Indonesia. Mari kita bersama-sama mendukung Program Makan Bergizi Gratis demi generasi yang lebih kuat dan sehat.#MakanBergiziGratis#MakanBergiziGratis  #DukungMBG#DukungMBG  #GenerasiSehat#GenerasiSehat  #IndonesiaEmas2045#IndonesiaEmas2045 ,,1,0,0,30
@BertaniKodok,2026-01-08-08:24:57,"Anak sehat hari ini adalah masa depan Indonesia.
Mari dukung Program Makan Bergizi Gratis untuk generasi yang lebih kuat.#MakanBergiziGratis#MakanBergiziGratis  #DukungMBG#DukungMBG  #GenerasiSehat#GenerasiSehat  #IndonesiaEmas2045#IndonesiaEmas2045 ",,1,0,0,28
@KaptenFarming,2026-01-08-08:21:27,"Makan Bergizi Gratis, Masa Depan Indonesia Cemerlang! Presiden Prabowo prioritaskan kesehatan anak-anak Indonesia. #MakanBergiziGratis#MakanBergiziGratis  #PresidenPrabowo#PresidenPrabowo ",,0,0,0,14
@KaptenFarming,2026-01-08-08:21:25,"Makan Bergizi Gratis, Masa Depan Indonesia Cemerlang! Presiden Prabowo prioritaskan kesehatan anak-anak Indonesia. #MakanBergiziGratis#MakanBergiziGratis  #PresidenPrabowo#PresidenPrabowo ",,0,0,0,12
@KaptenFarming,2026-01-08-08:21:23,"Makan Bergizi Gratis, Masa Depan Indonesia Cemerlang! Presiden Prabowo prioritaskan kesehatan anak-anak Indonesia. #MakanBergiziGratis#MakanBergiziGratis  #PresidenPrabowo#PresidenPrabowo ",,0,0,0,17
@KaptenFarming,2026-01-08-08:21:21,"Makan Bergizi Gratis, Masa Depan Indonesia Cemerlang! Presiden Prabowo prioritaskan kesehatan anak-anak Indonesia. #MakanBergiziGratis#MakanBergiziGratis  #PresidenPrabowo#PresidenPrabowo ",,0,0,0,17
@matildapuutrii,2026-01-08-08:16:48,Makan bergizi gratis penuhi gizi anak,,0,0,1,1
@matildapuutrii,2026-01-08-08:16:45,Makan bergizi gratis tingkatkan konsentrasi belajar anak,,1,0,1,5
@Korea_K3BBQ,2026-01-08-08:12:47,Bersama mendukung program makan bergizi gratis,,1,0,0,2
@masjokowira,2026-01-08-08:06:23,"Dukung Program Makan Bergizi Gratis sebagai langkah menyiapkan generasi sehat, cerdas, dan mandiri demi terwujudnya Indonesia Emas 2045 #MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #IndonesiaEmas2045#IndonesiaEmas2045 ",,0,0,0,17
@Balungankeere,2026-01-08-08:04:11,"Dukung Program Makan Bergizi Gratis sebagai langkah menyiapkan generasi sehat, cerdas, dan mandiri demi terwujudnya Indonesia Emas 2045 #MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #IndonesiaEmas2045#IndonesiaEmas2045 ",,0,0,0,22
@Balungankeere,2026-01-08-08:04:03,"Dukung Program Makan Bergizi Gratis sebagai langkah menyiapkan generasi sehat, cerdas, dan mandiri demi terwujudnya Indonesia Emas 2045 #MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #IndonesiaEmas2045#IndonesiaEmas2045 ",,0,0,0,19
@Satrio60094984,2026-01-08-07:57:57,"Bagi anak-anak di daerah terpencil, program Makan Bergizi Gratis bukan sekadar makanan — tapi harapan
 #DariMBGUntukIndonesiaHebat#DariMBGUntukIndonesiaHebat ",,0,0,0,4
@EviliveSO,2026-01-08-07:55:56,"Sorry pak
Kami rakyat Indonesian nggak semiskin itu. Kita bisa kok ngasih makan anak anak kita jauh lebih layak dan bergizi dari MBG sialanmu itu. Jangan seenaknya menghina rakyat pak. Anak anak mana coba yang makan cuma pakai daun. Ayo tunjukkan buktinya, jangan omon omon doang.",,0,0,0,167
@syahdanbokas,2026-01-08-07:32:25,Makan Bergizi Gratis berdayakan ekonomi lokal demi rakyat sejahtera #dukungMBG#dukungMBG ,,0,0,1,7
@WartaNusaId,2026-01-08-07:20:27,"Anggota Komisi IX DPR RI, Netty  Aher, menekankan pentingnya kesiapan menyeluruh Satuan Pelayanan Pemenuhan Gizi (SPPG) menjelang pelaksanaan kembali Program Makan Bergizi Gratis (MBG) di sekolah yg dijadwalkan mulai berjalan serentak pada 8 Januari 2026.",,0,0,0,21
@bhinneka_news,2026-01-08-07:19:08,Program Makan Bergizi Gratis menegaskan peran negara dalam menjamin hak anak atas makanan sehat demi mendukung pendidikan dan kualitas hidup yang lebih baik #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaEmas#IndonesiaEmas ,,0,0,0,12
@bhinneka_news,2026-01-08-07:19:04,Makan Bergizi Gratis adalah langkah strategis membangun sumber daya manusia unggul dengan memastikan kebutuhan gizi anak sekolah terpenuhi secara berkelanjutan #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaEmas#IndonesiaEmas ,,0,0,0,13
@bhinneka_news,2026-01-08-07:19:00,Melalui Program Makan Bergizi Gratis anak sekolah di seluruh Indonesia didorong tumbuh sehat berprestasi dan siap menghadapi tantangan masa depan #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaEmas#IndonesiaEmas ,,0,0,0,11
@bhinneka_news,2026-01-08-07:18:56,Program Makan Bergizi Gratis menjadi investasi jangka panjang bangsa dalam membentuk generasi sehat cerdas dan berkarakter sejak usia sekolah #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaEmas#IndonesiaEmas ,,0,0,0,12
@Indonesia_Satu0,2026-01-08-07:14:42,Dukung Program Makan Bergizi Gratis#MakanBergiziGratis#MakanBergiziGratis  #GenerasiSehat#GenerasiSehat  #IndonesiaEmas#IndonesiaEmas ,,0,0,0,11
@lisbethdst,2026-01-08-07:11:16,"Bagus karna mending dibandingkan dengan yang lain tapi kalo brandnya ""Makan Bergizi Gratis""

Nah masalah ""bergizi"" ini menurut aku harus dipikirkan lagi gaksih?",,0,0,34,4687
@Anak_Rantau05,2026-01-08-07:05:35,"Darimana logikanya makan daun lebih bergizi dari hasil Kerja Nyata program MBG? 
Tidak suka boleh tapi harus tetap pakai logika yang waras. #LanjutkanMBG#LanjutkanMBG ",,0,0,0,52
@pingxieism,2026-01-08-06:38:20,"Dia nggak tau betapa enaknya makan daun pakai nasi kalau dikasih sambel tomat/kacang
Dan yg paling penting lebih bergizi dari program MBG dia",,1,0,0,103
@UsodoWiro,2026-01-08-06:01:54,"Kita kaya jika kekayaan orang kaya yang dijadikan acuan, namun jika kemiskinan itu dibawah 20 rb per hari maka kaya model apa yang dimaksud. 
Penguasa bilang makan bergizi gratis adalah menanggulangi kekurangan Gizi, kekurangan Gizi biasanya di derita orang2 miskin. 
Negara kaya",,0,0,0,16
@andiancantik1,2026-01-08-05:59:17,Makan Bergizi Gratis berdayakan ekonomi lokal demi rakyat sejahtera #dukungMBG#dukungMBG ,,0,0,0,20
@politikana,2026-01-08-05:57:25,"Ketua Umum Asosiasi Industri UMKM Indonesia, Hermawati Setyorinny, menyebut keterlibatan pelaku usaha mikro dalam menyuplai bahan baku ke dapur-dapur makan bergizi gratis tidak sampai 10%.  Temuan ICW, lebih dari 100 yayasan atau mitra SPPG dapat proyek MBG karena punya koneksi","Setahun MBG berjalan, rakyat kecil, UMKM pangan, dan anak sekolah merasakan manfaat Kerja Nyata pemerintah. Program ini bukti keberpihakan pada gizi dan ekonomi lokal. #LanjutkanMBG",1,1,0,60
@RapJudgee,2026-01-08-05:50:04,"Makan bergizi gratis?
Dimana letak bergizinya, ini Minggu kemarin dan ini buat satu Minggu pembagian mbg (telur puyuh jgn dihitung karena bau busuk).
Bahkan ini gabisa dibilang gratis, karena kita bayar lewat pajak pajaknya.",,3,0,0,241
@FransJarwo62560,2026-01-08-05:46:48,Program Makan Bergizi Gratis gagal Tingkatkan grojokan Pertumbuhan Ekonomi,"A Thread #Vietnam  | Vietnam has made significant economic progress in recent years, with strong GDP growth rates ever since 1997.
  
Following are some significant facts about Vietnam's economic development.",0,0,0,12
@b_fieldshin,2026-01-08-05:30:32,Program Makan Bergizi Gratis menjadi langkah progresif pemerintah mengatasi malnutrisi anak Indonesia. #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,0,0,0,17
@KSPgoid,2026-01-08-04:37:27,"Di hadapan jajaran Kabinet Merah Putih, pada Taklimat 2026 di Hambalang, Presiden Prabowo Subianto menyampaikan tiga capaian penting pemerintahan.

Pertama, capaian Program Makan Bergizi Gratis (MBG) yang terus meningkat.",,9,1,3,586
@KotaNusantara,2026-01-08-00:25:47,Program Makan Bergizi Gratis Capai 55 Juta Penerima dalam Satu Tahun#MakanBergiziGratis#MakanBergiziGratis ,,123,0,1,166
@aanhasan_,2026-01-07-22:10:52,MBG makan bergizi gratis?,,0,0,0,64
@idx_channel,2026-01-07-22:09:43,"Menteri Sekretaris Negara Prasetyo Hadi menyatakan pemerintah terbuka terhadap usulan agar anak jalanan dan penyandang disabilitas menjadi penerima program Makan Bergizi Gratis (MBG), meski saat ini program tersebut masih difokuskan bagi balita, anak sekolah, ibu hamil, dan ibu",,0,0,0,274
@Qiqicampjamaica,2026-01-07-22:03:07,"betul pak, tapi program MBG benar-benar ngasih makanan 'bergizi' tidak? 
Tepat sasaran tidak?
karena anak yang sering makan daun itu, kebanyakan tidak sekolah.",,0,0,0,62
@venusdocxx,2026-01-07-21:29:16,Pemberdayaan ribuan UMKM  pemasok bahan baku lokal merupakan bukti Kerja Nyata program makan bergizi gratis dalam memperkuat rantai ekonomi dan kesejahteraan masyarakat daerah #LanjutkanMBG#LanjutkanMBG Jule Ridwan Kamil #DrtonyxPondPhuwin#DrtonyxPondPhuwin  PONDPHUWIN WITH DRTONY #SUNGHOONx2026Olympics#SUNGHOONx2026Olympics ,,0,0,0,102
@venusdocxx,2026-01-07-21:27:56,Pemerintah membuktikan Kerja Nyata melalui target delapan puluh juta penerima manfaat program makan bergizi gratis demi mewujudkan generasi masa depan Indonesia yang kuat cerdas #LanjutkanMBG#LanjutkanMBG Jule Ridwan Kamil #DrtonyxPondPhuwin#DrtonyxPondPhuwin  PONDPHUWIN WITH DRTONY #SUNGHOONx2026Olympics#SUNGHOONx2026Olympics ,,0,0,0,80
@koobilucky,2026-01-07-21:11:51,"Bergizi kagak diabetes iya. Ayam, telor nanas, sama susu, doang yg bagus, sisanya upf. Yakin, mbg begini yg makan sekeluarga bocahnya paling minta duit lagi ke ortu buat jajan yg lain. Bener-bener maksa bgt","Paket MBG keringan di SMP NEGERI I Bandar Lampung kemarin pas liburan tahun baru, lumayan kan ",1,0,0,84
@macesonyaa,2026-01-07-20:55:51,Anak sehat hari ini adalah masa depan Indonesia. Mari dukung Program Makan Bergizi Gratis untuk generasi yang lebih kuat.#MakanBergiziGratis#MakanBergiziGratis  #DukungMBG#DukungMBG  #GenerasiSehat#GenerasiSehat  #IndonesiaEmas2045#IndonesiaEmas2045 ,,2,0,0,24
@Eunoia1101,2026-01-07-20:44:45,"Gw gk peduli narasi stand up nya. Dia nganggep makan bergizi gratis beneran bergizi aja udah aneh, apalagi sampe dilabelin fakta.",,0,0,0,35
@konten_negara,2026-01-07-20:40:17,"Dalam agenda tersebut dipaparkan capaian nyata, mulai dari swasembada beras hingga keberhasilan program Makan Bergizi Gratis (MBG) yang  kini telah menjangkau puluhan juta penerima manfaat.",,1,0,1,20
@most1058,2026-01-07-20:23:39,"Prabowo Minta Disiplin Prosedur Program Makan Bergizi Gratis Diperketat

Simak Selengkapnya : most1058fm.com/2026/01/prabow
… …Baca artikel lainnya di : most1058fm.com #News#News  #MostUpdate#MostUpdate   #Prabowo#Prabowo  #DisiplinProsedurMBG#DisiplinProsedurMBG ",,0,0,0,18
@fantasia_JB,2026-01-07-20:09:25,"Nooo MBG (makan bergizi gratis) is a national program by Indonesian government, it's like... giving a pack of lunch food to all Indonesian students but it went wrong in any way; caused by lack of competency lol (fvck gov) 🤣 It even causing mass food poisoned cases because they",,1,0,1,55
@Melihat_Indo,2026-01-07-19:30:00,"Presiden Prabowo Subianto menyatakan program Makan Bergizi Gratis atau MBG dapat dikatakan berhasil hingga 99,99 persen.

Pernyataan tersebut disampaikan Prabowo saat memberikan taklimat awal tahun dalam retret di kediamannya di Hambalang, Bogor, Selasa.

Prabowo menyebut capaian",,0,0,0,74
@bbp3kp,2026-01-07-19:04:30,"Program ini ditinjau langsung Menteri Trenggono @swtrenggono bersama kepala daerah, sebagai bagian dari upaya mendukung swasembada pangan daerah dan Program Makan Bergizi Gratis (MBG).
Dari kolam-kolam desa, harapan tumbuh untuk menguatkan ketahanan pangan demi masa depan bangsa.",,1,0,0,13
@CapekBuatAkunLG,2026-01-07-18:51:37,Waktu jd menteri aja disuruh urus ketahanan pangan kagak becus ini malah ngide buat makan bergizi gratis hahahaha hasilnya? Mr omon2 the best emng 👍🏻,,0,0,0,1
@bbp3kp,2026-01-07-18:46:48,"Gak cuma jalan sendiri aja, KDKMP Sidoarum juga bersinergi dengan SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik #pacubudi4V3O1#pacubudi4V3O1 ",,0,0,0,13
@RosaJaanne,2026-01-07-18:46:31,Program Makan Bergizi Gratis adalah wujud nyata kehadiran negara dalam urusan kesehatan rakyat #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,0,0,1,27
@RosaJaanne,2026-01-07-18:46:30,Kebijakan Makan Bergizi Gratis diyakini membawa dampak nyata bagi peningkatan kualitas hidup masyarakat #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,17
@RosaJaanne,2026-01-07-18:46:29,Pemerintah menjadikan Makan Bergizi Gratis sebagai instrumen utama penanggulangan malnutrisi #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,22
@RosaJaanne,2026-01-07-18:46:28,Program Makan Bergizi Gratis memperkuat fondasi kesehatan bangsa secara jangka panjang #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,17
@JokoWijaya68649,2026-01-07-18:43:17,Makan Bergizi Gratis adalah bagian penting dari strategi peningkatan kualitas sumber daya manusia #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,0,0,1,13
@JokoWijaya68649,2026-01-07-18:43:16,Program Makan Bergizi Gratis menunjukkan keseriusan pemerintah membangun generasi yang sehat dan kuat #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,14
@JokoWijaya68649,2026-01-07-18:43:15,Pemerintah Prabowo Gibran menghadirkan Makan Bergizi Gratis sebagai solusi berkelanjutan masalah gizi #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,19
@JokoWijaya68649,2026-01-07-18:43:14,Kebijakan Makan Bergizi Gratis diyakini memperkuat upaya negara menurunkan angka malnutrisi #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,13
@JokoWijaya68649,2026-01-07-18:43:13,Program Makan Bergizi Gratis menjadi langkah nyata pemerintah dalam memperbaiki kualitas gizi nasional #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis ,,1,0,1,14
@IndiraNews,2026-01-07-18:39:01,"Dalam kesempatan pertemuan retret kabinet sekaligus Taklimat Awal 2026, di Padepokan Garuda Yaksa, Kabupaten Bogor, Jawa Barat, Selasa (6/1/2026), Presiden Republik Indonesia, Prabowo Subianto mengklaim program Makan Bergizi Gratis (MBG) nyaris sempurna, 99,99 persen.",,1,1,1,55
@idx_channel,2026-01-07-18:32:35,"Presiden Prabowo Subianto menyampaikan bahwa program Makan Bergizi Gratis (MBG) mendapat sambutan antusias dari anak-anak Indonesia. Hal tersebut ditunjukkan melalui video testimoni penerima MBG yang ditayangkan saat Taklimat Awal Tahun di Hambalang, Bogor, Selasa (6/1/2026), di",,1,1,1,344
@Gerindra,2026-01-07-18:24:22,"Istana, melalui Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi, menerima usulan agar sasaran program Makan Bergizi Gratis (MBG) diperluas hingga anak jalanan dan penyandang disabilitas. Sebelumnya, program ini sudah menyasar anak usia dini (balita), anak sekolah (TK hingga",,2,0,0,106
@roninveluv,2026-01-07-18:09:27,"dan 11.000 korban makan ""bergizi"" gratis","Fakta Hari ini :

Ada 3 juta Ton Cadangan Beras Nasional (swasembada pangan), 55 juta anak Indonesia menerima Makan Bergizi Gratis + ibu hamil, Penegakan hukum maling uang negara.

Medsos :
Bahas omon2 acara standup itu di netflix yang sama sekali gak ada lucunya ",0,0,0,21
@panennews,2026-01-07-18:00:20,"Presiden Prabowo Subianto menegaskan bahwa Program Makan Bergizi Gratis (MBG) merupakan kebijakan strategis yang dilandasi kepedulian negara terhadap kondisi gizi anak-anak Indonesia.

Simak berita selengkapnya dengan klik link.buff.ly/v1A3pf1  #PanenNews#PanenNews  #MBG#MBG  #GiziAnak#GiziAnak ",,0,0,0,24
@lintasgiat1945,2026-01-07-17:54:33,"7) pembangunan rumah tinggal layak huni, TNI Manunggal Membangun Desa, pendampingan program Makan Bergizi Gratis, serta percepatan pembangunan Koperasi Desa/Kelurahan Merah Putih.

Pangdam IV/Diponegoro juga menegaskan bahwa kehadiran para Bintara di satuan nantinya sangat >8",,1,0,0,10
@opiniliar28,2026-01-07-17:37:58,"Coba diperbaiki dulu kalimat ""55 juta anak Indonesia menerima Makan Bergizi Gratis + ibu hamil""",,0,0,0,10
@JARING_,2026-01-07-17:34:52,"Dalam retret Kabinet Merah Putih, Presiden Prabowo Subianto menyebut program makan bergizi gratis (MBG) telah berhasil 99 persen.

Seberapa akurat klaim ini?",,1,2,1,717
@akuratco,2026-01-07-17:32:29,"Presiden Prabowo Subianto menargetkan program MBG (Makan Bergizi Gratis) dapat dirasakan oleh seluruh penerima manfaat di Indonesia pada  akhir Desember 2026.

Dalam sambutannya pada kegiatan Panen Raya  dan Pengumuman Swasembada Pangan di Karawang, Jawa Barat yang dipantau",,0,0,0,225
@owritedotid,2026-01-07-17:26:11,"Presiden Prabowo tegaskan program Makan Bergizi (MBG) sudah jangkau 55 juta anak Indonesia. Meski progresnya cepat, beliau mengaku belum puas sebelum semua anak merasakan manfaatnya. Targetnya jelas: zero defect untuk berantas stunting di tanah air.#MakanBergizi#MakanBergizi  #PrabowoSubianto#PrabowoSubianto ",,0,0,0,26
@wartadewan,2026-01-07-17:09:41,"Program Makan Bergizi Gratis (MBG) sejatinya dirancang untuk meningkatkan kualitas gizi masyarakat. Namun, hingga kini publik belum bisa menilai program ini sebagai keberhasilan, karena masih muncul kasus keracunan yang justru membahayakan penerima manfaat.",,1,0,1,13
@officialunismuh,2026-01-07-17:08:40,Baca selengkapnya di:,,0,0,0,13
@officialunismuh,2026-01-07-17:08:39,Akademisi Unismuh Makassar Mengingatkan Pentingnya Mutu Gizi yang Merata dalam Program Makan Bergizi Gratis,,1,0,0,11
@officialunismuh,2026-01-07-17:08:39,"Program Makan Bergizi Gratis Berpotensi Strategis, Akademisi Unismuh Makassar Soroti Standar Mutu Gizi",,1,0,0,11
@officialunismuh,2026-01-07-17:08:38,"Makan Bergizi Gratis Dinilai Penting bagi Pembangunan SDM, Akademisi Unismuh Tekankan Kualitas Gizi",,1,0,0,8
@officialunismuh,2026-01-07-17:08:38,"Akademisi Unismuh Makassar Menilai Program Makan Bergizi Gratis Strategis, Mutu Gizi Perlu Dijaga Merata",,1,0,0,11
@officialunismuh,2026-01-07-17:08:37,"Program Makan Bergizi Gratis Dinilai Strategis, Akademisi Unismuh Makassar Ingatkan Pemerataan Mutu Gizi",,1,0,0,11
@officialunismuh,2026-01-07-17:08:36,"Program Makan Bergizi Gratis Dinilai Strategis, Akademisi Unismuh Makassar Ingatkan Mutu Gizi Harus Merata",,1,0,1,17
@remarkchive,2026-01-07-16:44:50,"Gue sama sekali ga ngerti dengan konsep makan bergizi yg katanya GRATIS tapi aslinya motong hampir separonya dana pendidikan. Sedangkan, di luar sana banyak guru honorer bertahan hidup dengan gaji yg gak layak. Emang kalo tentang pendidikan tuh kesannya kaya selalu disepelein ya.",,1,0,0,18
@NasionalBerita_,2026-01-07-16:30:00,"Prabowo Minta Disiplin Prosedur Ditingkatkan untuk Makan Bergizi Gratis#beritanasional#beritanasional  #Prabowo#Prabowo  #MBG#MBG  #beritaterkini#beritaterkini  beritanasional.com/detail/125955/
… …",,0,0,0,27
@beritaKBR,2026-01-07-16:29:02,"Program Makan Bergizi Gratis dijual sebagai solusi gizi anak. Tapi di balik dapur dan foodtray, ada jejaring kuasa yang patut dipertanyakan.",,1,3,3,604
@neptsunus,2026-01-07-16:27:34,"dari pada gembor gembor mbg mndngan tuh harga bahan pangan turunin, lapangan kerja banyakin. wkwkw org pada stunting karena ibu bapaknya ga ngasih makan yang bergizi karena bahannya mahal mahal kok, kocak",,0,0,0,40
@Gtid_news,2026-01-07-16:17:07,"Program Makan Bergizi Gratis memasuki tahun pertama dengan capaian 55 juta penerima manfaat di seluruh Indonesia. Presiden Prabowo menyebut mayoritas penerima adalah anak-anak dan ibu hamil, dengan tingkat keberhasilan 99,99 persen. Meski begitu, pemerintah menargetkan",,0,0,0,5
